date,product_id,product_name,category,list_price,discount_pct,selling_price,competitor_price,marketing_spend,units_sold,unit_cost,revenue,gross_profit
2026-02-17,P300,Insulated Bottle,Accessories,32.6,0.05,30.97,33.85,1151.89,158,10.0,4893.94,3313.94
2026-02-18,P300,Insulated Bottle,Accessories,32.36,0.15,27.51,33.6,1315.34,236,10.0,6491.9,4131.9
2026-02-19,P300,Insulated Bottle,Accessories,32.94,0.0,32.94,32.47,1037.06,132,10.0,4348.41,3028.41
2026-02-20,P300,Insulated Bottle,Accessories,34.1,0.2,27.28,32.18,1149.17,237,10.0,6465.88,4095.88
2026-02-21,P300,Insulated Bottle,Accessories,32.66,0.15,27.76,33.04,1215.57,265,10.0,7356.82,4706.82
2026-02-22,P300,Insulated Bottle,Accessories,33.96,0.05,32.26,34.47,1250.8,173,10.0,5581.78,3851.78
2026-02-23,P300,Insulated Bottle,Accessories,32.89,0.0,32.89,32.53,1637.17,147,10.0,4835.18,3365.18
2026-02-24,P300,Insulated Bottle,Accessories,32.85,0.15,27.92,32.14,1322.42,185,10.0,5165.08,3315.08
2026-02-25,P300,Insulated Bottle,Accessories,32.53,0.2,26.02,33.44,1976.75,297,10.0,7728.78,4758.78
2026-02-26,P300,Insulated Bottle,Accessories,33.78,0.0,33.78,33.72,1705.02,166,10.0,5607.9,3947.9
2026-02-27,P300,Insulated Bottle,Accessories,32.46,0.0,32.46,33.72,1298.68,152,10.0,4934.02,3414.02
2026-02-28,P300,Insulated Bottle,Accessories,32.77,0.0,32.77,32.62,1883.48,148,10.0,4849.9,3369.9
2026-03-01,P300,Insulated Bottle,Accessories,33.36,0.05,31.69,31.77,1000.92,159,10.0,5038.4,3448.4
2026-03-02,P300,Insulated Bottle,Accessories,33.3,0.0,33.3,32.78,1269.19,122,10.0,4062.12,2842.12
2026-03-03,P300,Insulated Bottle,Accessories,34.39,0.0,34.39,33.49,1105.37,123,10.0,4229.91,2999.91
2026-03-04,P300,Insulated Bottle,Accessories,34.15,0.0,34.15,31.42,1400.31,116,10.0,3961.74,2801.74
2026-03-05,P300,Insulated Bottle,Accessories,32.75,0.0,32.75,32.19,1312.76,113,10.0,3700.93,2570.93
2026-03-06,P300,Insulated Bottle,Accessories,32.82,0.2,26.26,32.93,810.66,293,10.0,7693.97,4763.97
2026-03-07,P300,Insulated Bottle,Accessories,32.67,0.15,27.77,32.49,1270.64,279,10.0,7748.14,4958.14
2026-03-08,P300,Insulated Bottle,Accessories,34.57,0.2,27.65,33.61,1691.68,319,10.0,8821.85,5631.85
2026-03-09,P300,Insulated Bottle,Accessories,33.23,0.0,33.23,33.64,1351.84,148,10.0,4917.61,3437.61
2026-03-10,P300,Insulated Bottle,Accessories,31.98,0.05,30.38,33.19,744.25,148,10.0,4496.47,3016.47
2026-03-11,P300,Insulated Bottle,Accessories,33.23,0.1,29.91,32.93,1349.84,193,10.0,5772.85,3842.85
2026-03-12,P300,Insulated Bottle,Accessories,32.59,0.0,32.59,33.68,1267.88,155,10.0,5050.69,3500.69
2026-03-13,P300,Insulated Bottle,Accessories,32.43,0.2,25.94,33.84,1649.26,265,10.0,6874.88,4224.88
2026-03-14,P300,Insulated Bottle,Accessories,32.85,0.1,29.57,32.05,1063.69,182,10.0,5380.85,3560.85
2026-03-15,P300,Insulated Bottle,Accessories,33.12,0.1,29.81,32.22,1267.38,203,10.0,6051.6,4021.6
2026-03-16,P300,Insulated Bottle,Accessories,33.88,0.05,32.18,32.35,1092.92,142,10.0,4570.11,3150.11
2026-03-17,P300,Insulated Bottle,Accessories,32.56,0.15,27.68,32.75,1319.73,259,10.0,7168.24,4578.24
2026-03-18,P300,Insulated Bottle,Accessories,34.1,0.2,27.28,31.45,1533.22,248,10.0,6764.94,4284.94
2026-03-19,P300,Insulated Bottle,Accessories,33.03,0.05,31.37,31.38,1826.55,174,10.0,5459.14,3719.14
2026-03-20,P300,Insulated Bottle,Accessories,32.81,0.0,32.81,32.34,686.87,135,10.0,4428.68,3078.68
2026-03-21,P300,Insulated Bottle,Accessories,33.07,0.2,26.45,33.49,1759.65,302,10.0,7988.76,4968.76
2026-03-22,P300,Insulated Bottle,Accessories,33.2,0.2,26.56,33.2,1292.93,263,10.0,6985.66,4355.66
2026-03-23,P300,Insulated Bottle,Accessories,33.02,0.2,26.41,33.03,1303.36,271,10.0,7158.13,4448.13
2026-03-24,P300,Insulated Bottle,Accessories,32.51,0.2,26.01,33.38,1301.23,347,10.0,9025.25,5555.25
2026-03-25,P300,Insulated Bottle,Accessories,33.24,0.0,33.24,35.22,1369.87,149,10.0,4952.21,3462.21
2026-03-26,P300,Insulated Bottle,Accessories,32.9,0.0,32.9,34.11,882.72,151,10.0,4967.69,3457.69
2026-03-27,P300,Insulated Bottle,Accessories,33.24,0.2,26.59,31.6,1783.53,256,10.0,6808.0,4248.0
2026-03-28,P300,Insulated Bottle,Accessories,32.82,0.0,32.82,33.87,1118.51,167,10.0,5480.62,3810.62
2026-03-29,P300,Insulated Bottle,Accessories,34.11,0.0,34.11,30.94,1550.33,144,10.0,4911.37,3471.37
2026-03-30,P300,Insulated Bottle,Accessories,33.42,0.05,31.75,32.72,720.39,159,10.0,5048.21,3458.21
2026-03-31,P300,Insulated Bottle,Accessories,32.82,0.1,29.54,32.95,1686.65,187,10.0,5523.23,3653.23
2026-04-01,P300,Insulated Bottle,Accessories,34.57,0.0,34.57,33.62,1145.41,120,10.0,4148.64,2948.64
2026-04-02,P300,Insulated Bottle,Accessories,32.83,0.0,32.83,32.19,1731.77,140,10.0,4596.36,3196.36
2026-04-03,P300,Insulated Bottle,Accessories,33.19,0.05,31.54,33.02,1053.02,163,10.0,5140.23,3510.23
2026-04-04,P300,Insulated Bottle,Accessories,34.38,0.1,30.94,32.93,1373.85,170,10.0,5260.3,3560.3
2026-04-05,P300,Insulated Bottle,Accessories,34.05,0.15,28.94,32.97,1621.44,253,10.0,7322.26,4792.26
2026-04-06,P300,Insulated Bottle,Accessories,33.72,0.2,26.97,32.59,1388.98,247,10.0,6662.58,4192.58
2026-04-07,P300,Insulated Bottle,Accessories,34.16,0.0,34.16,32.53,1893.12,167,10.0,5703.99,4033.99
2026-04-08,P300,Insulated Bottle,Accessories,34.44,0.0,34.44,31.55,788.3,121,10.0,4167.23,2957.23
2026-04-09,P300,Insulated Bottle,Accessories,33.96,0.15,28.87,32.7,708.83,227,10.0,6553.04,4283.04
2026-04-10,P300,Insulated Bottle,Accessories,35.29,0.0,35.29,33.8,1381.4,120,10.0,4234.52,3034.52
2026-04-11,P300,Insulated Bottle,Accessories,34.05,0.05,32.34,34.68,1173.28,171,10.0,5530.74,3820.74
2026-04-12,P300,Insulated Bottle,Accessories,34.71,0.2,27.77,32.18,1205.87,247,10.0,6858.94,4388.94
2026-04-13,P300,Insulated Bottle,Accessories,34.11,0.0,34.11,33.85,1010.55,150,10.0,5116.25,3616.25
2026-04-14,P300,Insulated Bottle,Accessories,34.16,0.05,32.45,33.19,1265.11,165,10.0,5354.58,3704.58
2026-04-15,P300,Insulated Bottle,Accessories,33.92,0.1,30.53,31.41,1213.41,173,10.0,5281.89,3551.89
2026-04-16,P300,Insulated Bottle,Accessories,33.19,0.15,28.21,31.2,1174.83,219,10.0,6177.8,3987.8
2026-04-17,P300,Insulated Bottle,Accessories,34.25,0.0,34.25,32.62,1269.21,124,10.0,4247.36,3007.36
2026-04-18,P300,Insulated Bottle,Accessories,34.23,0.0,34.23,32.22,1396.37,150,10.0,5134.77,3634.77
2026-04-19,P300,Insulated Bottle,Accessories,34.15,0.1,30.74,35.06,1249.35,202,10.0,6209.37,4189.37
2026-04-20,P300,Insulated Bottle,Accessories,34.03,0.0,34.03,33.6,1052.95,129,10.0,4389.8,3099.8
2026-04-21,P300,Insulated Bottle,Accessories,33.99,0.1,30.59,32.2,669.61,165,10.0,5047.47,3397.47
2026-04-22,P300,Insulated Bottle,Accessories,34.88,0.0,34.88,34.38,1570.34,142,10.0,4953.59,3533.59
2026-04-23,P300,Insulated Bottle,Accessories,35.53,0.05,33.76,32.99,1322.71,144,10.0,4860.88,3420.88
2026-04-24,P300,Insulated Bottle,Accessories,35.36,0.0,35.36,32.54,1511.56,117,10.0,4136.62,2966.62
2026-04-25,P300,Insulated Bottle,Accessories,34.77,0.05,33.03,33.47,1231.82,175,10.0,5780.08,4030.08
2026-04-26,P300,Insulated Bottle,Accessories,33.56,0.0,33.56,32.74,2330.41,165,10.0,5537.42,3887.42
2026-04-27,P300,Insulated Bottle,Accessories,34.14,0.15,29.01,31.99,1769.95,206,10.0,5977.04,3917.04
2026-04-28,P300,Insulated Bottle,Accessories,34.04,0.05,32.34,33.74,1528.22,162,10.0,5239.48,3619.48
2026-04-29,P300,Insulated Bottle,Accessories,34.66,0.05,32.92,33.4,1421.1,159,10.0,5234.64,3644.64
2026-04-30,P300,Insulated Bottle,Accessories,35.26,0.15,29.97,32.54,1248.05,208,10.0,6233.19,4153.19
2026-05-01,P300,Insulated Bottle,Accessories,33.52,0.0,33.52,31.74,1630.58,159,10.0,5329.72,3739.72
2026-05-02,P300,Insulated Bottle,Accessories,33.87,0.0,33.87,32.94,1206.1,153,10.0,5181.59,3651.59
2026-05-03,P300,Insulated Bottle,Accessories,33.88,0.05,32.18,32.37,1191.55,167,10.0,5374.51,3704.51
2026-05-04,P300,Insulated Bottle,Accessories,34.01,0.0,34.01,32.98,1148.15,137,10.0,4658.7,3288.7
2026-05-05,P300,Insulated Bottle,Accessories,34.64,0.05,32.91,34.07,963.97,132,10.0,4344.0,3024.0
2026-05-06,P300,Insulated Bottle,Accessories,34.56,0.1,31.1,32.33,800.41,170,10.0,5287.03,3587.03
2026-05-07,P300,Insulated Bottle,Accessories,34.31,0.1,30.88,32.18,1647.52,169,10.0,5218.0,3528.0
2026-05-08,P300,Insulated Bottle,Accessories,35.5,0.2,28.4,33.7,1223.86,180,10.0,5111.72,3311.72
2026-05-09,P300,Insulated Bottle,Accessories,34.12,0.1,30.71,33.37,1431.3,170,10.0,5220.72,3520.72
2026-05-10,P300,Insulated Bottle,Accessories,34.81,0.1,31.33,33.7,1293.02,205,10.0,6422.13,4372.13
2026-05-11,P300,Insulated Bottle,Accessories,35.52,0.05,33.74,33.92,1609.74,143,10.0,4824.91,3394.91
2026-05-12,P300,Insulated Bottle,Accessories,36.61,0.0,36.61,33.12,1624.49,126,10.0,4613.25,3353.25
2026-05-13,P300,Insulated Bottle,Accessories,35.2,0.05,33.44,34.17,549.92,162,10.0,5418.02,3798.02
2026-05-14,P300,Insulated Bottle,Accessories,34.8,0.0,34.8,31.9,1392.36,119,10.0,4141.47,2951.47
2026-05-15,P300,Insulated Bottle,Accessories,35.3,0.0,35.3,33.93,1431.78,116,10.0,4094.45,2934.45
2026-05-16,P300,Insulated Bottle,Accessories,34.93,0.0,34.93,34.11,1656.15,148,10.0,5169.81,3689.81
2026-05-17,P300,Insulated Bottle,Accessories,34.2,0.1,30.78,33.81,2239.99,243,10.0,7480.28,5050.28
2026-05-18,P300,Insulated Bottle,Accessories,33.18,0.1,29.86,34.55,1234.36,185,10.0,5524.77,3674.77
2026-05-19,P300,Insulated Bottle,Accessories,34.86,0.2,27.88,34.26,886.55,258,10.0,7194.22,4614.22
2026-05-20,P300,Insulated Bottle,Accessories,35.0,0.0,35.0,34.78,743.75,119,10.0,4165.13,2975.13
2026-05-21,P300,Insulated Bottle,Accessories,34.7,0.05,32.97,35.68,1053.39,126,10.0,4153.7,2893.7
2026-05-22,P300,Insulated Bottle,Accessories,34.71,0.0,34.71,34.56,2119.55,157,10.0,5449.38,3879.38
2026-05-23,P300,Insulated Bottle,Accessories,35.19,0.05,33.43,33.17,1884.65,158,10.0,5282.69,3702.69
2026-05-24,P300,Insulated Bottle,Accessories,34.69,0.0,34.69,32.89,1132.59,135,10.0,4683.12,3333.12
2026-05-25,P300,Insulated Bottle,Accessories,35.55,0.2,28.44,33.66,843.71,188,10.0,5347.03,3467.03
2026-05-26,P300,Insulated Bottle,Accessories,35.24,0.05,33.48,33.56,1131.72,147,10.0,4921.93,3451.93
2026-05-27,P300,Insulated Bottle,Accessories,35.98,0.0,35.98,33.4,1332.01,129,10.0,4641.19,3351.19
2026-05-28,P300,Insulated Bottle,Accessories,34.66,0.15,29.46,34.06,827.93,199,10.0,5863.09,3873.09
2026-05-29,P300,Insulated Bottle,Accessories,35.17,0.15,29.89,34.6,872.72,193,10.0,5768.89,3838.89
2026-05-30,P300,Insulated Bottle,Accessories,36.0,0.05,34.2,34.48,1760.85,142,10.0,4856.4,3436.4
2026-05-31,P300,Insulated Bottle,Accessories,35.44,0.0,35.44,33.79,1402.2,126,10.0,4465.16,3205.16
2026-06-01,P300,Insulated Bottle,Accessories,34.12,0.05,32.41,34.85,1403.68,163,10.0,5283.43,3653.43
2026-06-02,P300,Insulated Bottle,Accessories,35.31,0.05,33.54,34.62,1490.62,143,10.0,4796.37,3366.37
2026-06-03,P300,Insulated Bottle,Accessories,35.23,0.2,28.18,34.43,1315.32,231,10.0,6510.42,4200.42
2026-06-04,P300,Insulated Bottle,Accessories,35.05,0.2,28.04,33.98,1375.12,220,10.0,6168.7,3968.7
2026-06-05,P300,Insulated Bottle,Accessories,35.1,0.2,28.08,34.47,1510.31,229,10.0,6429.74,4139.74
2026-06-06,P300,Insulated Bottle,Accessories,33.96,0.0,33.96,34.92,1343.27,137,10.0,4652.38,3282.38
2026-06-07,P300,Insulated Bottle,Accessories,35.66,0.0,35.66,35.34,1279.35,110,10.0,3922.9,2822.9
2026-06-08,P300,Insulated Bottle,Accessories,35.3,0.2,28.24,34.14,1099.53,208,10.0,5873.78,3793.78
2026-06-09,P300,Insulated Bottle,Accessories,35.11,0.05,33.36,32.94,1757.94,141,10.0,4703.22,3293.22
2026-06-10,P300,Insulated Bottle,Accessories,34.74,0.05,33.0,33.6,1577.46,131,10.0,4323.45,3013.45
2026-06-11,P300,Insulated Bottle,Accessories,35.27,0.05,33.5,34.15,902.72,130,10.0,4355.63,3055.63
2026-06-12,P300,Insulated Bottle,Accessories,35.19,0.15,29.91,34.83,1017.19,189,10.0,5653.07,3763.07
2026-06-13,P300,Insulated Bottle,Accessories,35.72,0.15,30.36,34.66,957.72,183,10.0,5556.75,3726.75
2026-06-14,P300,Insulated Bottle,Accessories,35.33,0.0,35.33,34.23,861.95,146,10.0,5158.84,3698.84
2026-06-15,P300,Insulated Bottle,Accessories,35.73,0.0,35.73,33.48,1513.64,115,10.0,4109.22,2959.22
2026-06-16,P300,Insulated Bottle,Accessories,36.08,0.15,30.67,35.29,1407.81,170,10.0,5213.73,3513.73
2026-06-17,P300,Insulated Bottle,Accessories,35.46,0.0,35.46,35.91,1451.97,116,10.0,4112.93,2952.93
2026-06-18,P300,Insulated Bottle,Accessories,35.64,0.05,33.86,36.74,1221.66,150,10.0,5078.69,3578.69
2026-06-19,P300,Insulated Bottle,Accessories,34.87,0.2,27.9,33.59,1299.81,225,10.0,6277.36,4027.36
2026-06-20,P300,Insulated Bottle,Accessories,36.23,0.2,28.98,33.38,1198.88,252,10.0,7303.91,4783.91
2026-06-21,P300,Insulated Bottle,Accessories,34.97,0.0,34.97,34.23,964.26,112,10.0,3916.66,2796.66
2026-06-22,P300,Insulated Bottle,Accessories,34.72,0.0,34.72,34.13,1342.49,116,10.0,4027.71,2867.71
2026-06-23,P300,Insulated Bottle,Accessories,34.8,0.1,31.32,34.96,1109.73,151,10.0,4729.45,3219.45
2026-06-24,P300,Insulated Bottle,Accessories,35.13,0.1,31.62,35.94,1346.25,159,10.0,5027.67,3437.67
2026-06-25,P300,Insulated Bottle,Accessories,34.99,0.05,33.24,34.94,1155.87,130,10.0,4321.55,3021.55
2026-06-26,P300,Insulated Bottle,Accessories,34.59,0.15,29.4,34.74,1657.28,221,10.0,6498.25,4288.25
2026-06-27,P300,Insulated Bottle,Accessories,34.47,0.0,34.47,34.71,1591.44,143,10.0,4929.17,3499.17
2026-06-28,P300,Insulated Bottle,Accessories,35.08,0.1,31.57,35.61,1085.29,203,10.0,6408.82,4378.82
2026-06-29,P300,Insulated Bottle,Accessories,35.0,0.0,35.0,34.99,1743.49,121,10.0,4235.44,3025.44
2026-06-30,P300,Insulated Bottle,Accessories,35.57,0.05,33.79,34.68,1024.36,141,10.0,4764.37,3354.37
2025-01-01,P301,Everyday Backpack,Accessories,80.71,0.0,80.71,85.31,985.51,62,31.0,5004.02,3082.02
2025-01-02,P301,Everyday Backpack,Accessories,81.27,0.0,81.27,85.38,1979.61,64,31.0,5201.12,3217.12
2025-01-03,P301,Everyday Backpack,Accessories,82.94,0.0,82.94,84.79,1240.53,57,31.0,4727.75,2960.75
2025-01-04,P301,Everyday Backpack,Accessories,82.73,0.0,82.73,84.22,974.27,72,31.0,5956.35,3724.35
2025-01-05,P301,Everyday Backpack,Accessories,82.46,0.05,78.33,87.63,639.01,83,31.0,6501.64,3928.64
2025-01-06,P301,Everyday Backpack,Accessories,81.09,0.0,81.09,85.39,1088.3,58,31.0,4703.08,2905.08
2025-01-07,P301,Everyday Backpack,Accessories,84.4,0.2,67.52,84.57,1420.77,96,31.0,6482.12,3506.12
2025-01-08,P301,Everyday Backpack,Accessories,85.09,0.05,80.84,80.76,1435.76,61,31.0,4931.2,3040.2
2025-01-09,P301,Everyday Backpack,Accessories,79.14,0.0,79.14,88.95,1063.82,72,31.0,5697.96,3465.96
2025-01-10,P301,Everyday Backpack,Accessories,84.46,0.0,84.46,85.2,1343.36,52,31.0,4391.95,2779.95
2025-01-11,P301,Everyday Backpack,Accessories,81.71,0.0,81.71,85.41,1432.24,72,31.0,5883.06,3651.06
2025-01-12,P301,Everyday Backpack,Accessories,86.08,0.05,81.77,84.47,1877.95,76,31.0,6214.7,3858.7
2025-01-13,P301,Everyday Backpack,Accessories,85.42,0.15,72.6,85.79,1158.27,85,31.0,6171.25,3536.25
2025-01-14,P301,Everyday Backpack,Accessories,84.79,0.2,67.83,86.25,1739.34,94,31.0,6376.36,3462.36
2025-01-15,P301,Everyday Backpack,Accessories,81.85,0.2,65.48,85.45,1233.09,92,31.0,6023.84,3171.84
2025-01-16,P301,Everyday Backpack,Accessories,84.9,0.15,72.17,84.85,1813.39,88,31.0,6350.6,3622.6
2025-01-17,P301,Everyday Backpack,Accessories,84.16,0.15,71.54,83.96,1432.19,103,31.0,7368.19,4175.19
2025-01-18,P301,Everyday Backpack,Accessories,83.64,0.0,83.64,87.55,1549.58,74,31.0,6189.66,3895.66
2025-01-19,P301,Everyday Backpack,Accessories,83.62,0.0,83.62,87.32,813.22,70,31.0,5853.19,3683.19
2025-01-20,P301,Everyday Backpack,Accessories,83.14,0.1,74.82,85.0,1766.55,76,31.0,5686.65,3330.65
2025-01-21,P301,Everyday Backpack,Accessories,81.42,0.15,69.21,82.94,605.94,93,31.0,6436.11,3553.11
2025-01-22,P301,Everyday Backpack,Accessories,83.78,0.2,67.02,86.87,1140.73,88,31.0,5897.91,3169.91
2025-01-23,P301,Everyday Backpack,Accessories,81.86,0.1,73.67,83.34,1410.54,77,31.0,5672.72,3285.72
2025-01-24,P301,Everyday Backpack,Accessories,83.94,0.05,79.75,86.31,1439.25,75,31.0,5981.04,3656.04
2025-01-25,P301,Everyday Backpack,Accessories,83.23,0.0,83.23,86.52,425.6,71,31.0,5909.06,3708.06
2025-01-26,P301,Everyday Backpack,Accessories,84.02,0.0,84.02,87.23,836.74,67,31.0,5629.09,3552.09
2025-01-27,P301,Everyday Backpack,Accessories,82.24,0.0,82.24,83.24,965.68,66,31.0,5428.09,3382.09
2025-01-28,P301,Everyday Backpack,Accessories,82.98,0.0,82.98,84.25,1626.42,72,31.0,5974.88,3742.88
2025-01-29,P301,Everyday Backpack,Accessories,85.04,0.0,85.04,85.72,1226.35,59,31.0,5017.14,3188.14
2025-01-30,P301,Everyday Backpack,Accessories,84.27,0.0,84.27,85.14,1144.1,67,31.0,5646.34,3569.34
2025-01-31,P301,Everyday Backpack,Accessories,85.83,0.0,85.83,89.93,1046.01,54,31.0,4634.75,2960.75
2025-02-01,P301,Everyday Backpack,Accessories,85.19,0.1,76.67,84.7,1201.47,73,31.0,5596.84,3333.84
2025-02-02,P301,Everyday Backpack,Accessories,82.86,0.1,74.57,85.42,1157.96,90,31.0,6711.41,3921.41
2025-02-03,P301,Everyday Backpack,Accessories,86.06,0.15,73.15,87.73,716.02,90,31.0,6583.85,3793.85
2025-02-04,P301,Everyday Backpack,Accessories,84.45,0.0,84.45,88.01,1291.83,67,31.0,5657.91,3580.91
2025-02-05,P301,Everyday Backpack,Accessories,83.31,0.15,70.81,86.02,1726.22,89,31.0,6302.14,3543.14
2025-02-06,P301,Everyday Backpack,Accessories,82.85,0.0,82.85,84.09,679.8,61,31.0,5053.98,3162.98
2025-02-07,P301,Everyday Backpack,Accessories,86.55,0.0,86.55,86.35,1364.29,52,31.0,4500.77,2888.77
2025-02-08,P301,Everyday Backpack,Accessories,85.1,0.0,85.1,85.08,1364.82,72,31.0,6127.4,3895.4
2025-02-09,P301,Everyday Backpack,Accessories,82.93,0.05,78.78,87.14,1730.97,83,31.0,6539.15,3966.15
2025-02-10,P301,Everyday Backpack,Accessories,83.25,0.1,74.93,88.23,858.53,86,31.0,6443.71,3777.71
2025-02-11,P301,Everyday Backpack,Accessories,83.57,0.0,83.57,86.98,1096.84,63,31.0,5264.75,3311.75
2025-02-12,P301,Everyday Backpack,Accessories,86.85,0.1,78.17,87.49,1923.28,88,31.0,6878.52,4150.52
2025-02-13,P301,Everyday Backpack,Accessories,82.67,0.2,66.14,83.87,1029.41,103,31.0,6811.93,3618.93
2025-02-14,P301,Everyday Backpack,Accessories,85.0,0.0,85.0,84.72,1007.87,62,31.0,5269.82,3347.82
2025-02-15,P301,Everyday Backpack,Accessories,87.62,0.0,87.62,84.6,948.3,60,31.0,5257.25,3397.25
2025-02-16,P301,Everyday Backpack,Accessories,85.66,0.0,85.66,84.67,1169.39,65,31.0,5567.61,3552.61
2025-02-17,P301,Everyday Backpack,Accessories,85.18,0.0,85.18,92.01,1498.31,69,31.0,5877.29,3738.29
2025-02-18,P301,Everyday Backpack,Accessories,83.78,0.05,79.59,88.01,1544.57,74,31.0,5889.86,3595.86
2025-02-19,P301,Everyday Backpack,Accessories,86.57,0.15,73.59,86.54,1578.91,94,31.0,6917.27,4003.27
2025-02-20,P301,Everyday Backpack,Accessories,84.54,0.05,80.31,86.2,1603.14,72,31.0,5782.52,3550.52
2025-02-21,P301,Everyday Backpack,Accessories,85.47,0.05,81.19,84.27,1580.82,75,31.0,6089.46,3764.46
2025-02-22,P301,Everyday Backpack,Accessories,83.06,0.1,74.75,88.38,846.75,83,31.0,6204.32,3631.32
2025-02-23,P301,Everyday Backpack,Accessories,84.74,0.15,72.03,90.84,1057.87,109,31.0,7851.16,4472.16
2025-02-24,P301,Everyday Backpack,Accessories,85.24,0.1,76.71,86.78,1138.78,79,31.0,6060.29,3611.29
2025-02-25,P301,Everyday Backpack,Accessories,82.41,0.15,70.05,86.38,1623.67,99,31.0,6934.61,3865.61
2025-02-26,P301,Everyday Backpack,Accessories,86.47,0.05,82.15,86.29,1073.95,68,31.0,5586.28,3478.28
2025-02-27,P301,Everyday Backpack,Accessories,82.7,0.05,78.56,85.84,1352.56,90,31.0,7070.7,4280.7
2025-02-28,P301,Everyday Backpack,Accessories,85.65,0.0,85.65,83.42,1225.64,69,31.0,5909.84,3770.84
2025-03-01,P301,Everyday Backpack,Accessories,84.54,0.2,67.63,87.45,1234.79,124,31.0,8386.72,4542.72
2025-03-02,P301,Everyday Backpack,Accessories,82.51,0.2,66.01,84.04,1585.74,117,31.0,7722.82,4095.82
2025-03-03,P301,Everyday Backpack,Accessories,84.69,0.2,67.75,85.79,1392.02,110,31.0,7452.75,4042.75
2025-03-04,P301,Everyday Backpack,Accessories,86.42,0.05,82.1,86.94,1916.92,77,31.0,6321.36,3934.36
2025-03-05,P301,Everyday Backpack,Accessories,86.44,0.2,69.15,87.11,1102.29,103,31.0,7122.27,3929.27
2025-03-06,P301,Everyday Backpack,Accessories,85.58,0.1,77.02,87.04,1611.53,85,31.0,6546.6,3911.6
2025-03-07,P301,Everyday Backpack,Accessories,80.48,0.0,80.48,89.6,1192.87,68,31.0,5472.32,3364.32
2025-03-08,P301,Everyday Backpack,Accessories,83.15,0.05,78.99,84.97,1034.68,77,31.0,6082.13,3695.13
2025-03-09,P301,Everyday Backpack,Accessories,85.57,0.0,85.57,90.24,1595.41,85,31.0,7273.42,4638.42
2025-03-10,P301,Everyday Backpack,Accessories,84.21,0.0,84.21,85.77,1337.68,71,31.0,5979.0,3778.0
2025-03-11,P301,Everyday Backpack,Accessories,83.77,0.0,83.77,85.12,1607.64,76,31.0,6366.77,4010.77
2025-03-12,P301,Everyday Backpack,Accessories,84.82,0.15,72.1,85.35,781.12,91,31.0,6561.04,3740.04
2025-03-13,P301,Everyday Backpack,Accessories,85.07,0.0,85.07,85.35,1387.02,70,31.0,5955.24,3785.24
2025-03-14,P301,Everyday Backpack,Accessories,85.05,0.0,85.05,85.34,1447.54,78,31.0,6633.86,4215.86
2025-03-15,P301,Everyday Backpack,Accessories,84.24,0.0,84.24,86.94,1616.13,76,31.0,6402.21,4046.21
2025-03-16,P301,Everyday Backpack,Accessories,86.3,0.05,81.99,88.59,1465.04,103,31.0,8444.92,5251.92
2025-03-17,P301,Everyday Backpack,Accessories,83.67,0.0,83.67,90.06,1576.59,82,31.0,6860.8,4318.8
2025-03-18,P301,Everyday Backpack,Accessories,84.07,0.05,79.87,88.58,908.55,75,31.0,5989.91,3664.91
2025-03-19,P301,Everyday Backpack,Accessories,81.34,0.05,77.28,85.23,1006.24,76,31.0,5873.03,3517.03
2025-03-20,P301,Everyday Backpack,Accessories,88.78,0.0,88.78,82.59,1500.07,67,31.0,5948.32,3871.32
2025-03-21,P301,Everyday Backpack,Accessories,83.93,0.0,83.93,85.84,1399.35,61,31.0,5119.5,3228.5
2025-03-22,P301,Everyday Backpack,Accessories,82.86,0.05,78.72,85.62,1044.92,78,31.0,6139.95,3721.95
2025-03-23,P301,Everyday Backpack,Accessories,84.21,0.0,84.21,87.17,1272.47,88,31.0,7410.13,4682.13
2025-03-24,P301,Everyday Backpack,Accessories,83.27,0.05,79.1,84.57,1511.67,72,31.0,5695.37,3463.37
2025-03-25,P301,Everyday Backpack,Accessories,87.09,0.1,78.38,81.76,1917.57,83,31.0,6505.63,3932.63
2025-03-26,P301,Everyday Backpack,Accessories,85.01,0.2,68.01,86.92,1037.19,111,31.0,7549.02,4108.02
2025-03-27,P301,Everyday Backpack,Accessories,86.9,0.0,86.9,83.28,2062.63,70,31.0,6083.12,3913.12
2025-03-28,P301,Everyday Backpack,Accessories,83.45,0.0,83.45,84.57,596.1,63,31.0,5257.58,3304.58
2025-03-29,P301,Everyday Backpack,Accessories,83.65,0.0,83.65,82.76,1569.22,74,31.0,6190.18,3896.18
2025-03-30,P301,Everyday Backpack,Accessories,83.05,0.05,78.89,85.62,1326.36,80,31.0,6311.45,3831.45
2025-03-31,P301,Everyday Backpack,Accessories,84.11,0.0,84.11,84.71,889.79,64,31.0,5383.2,3399.2
